id,stop_id,route_number,scheduled_time,actual_time,delay_minutes,status
3373,450014854,1,2026-02-19 03:27:30,2026-02-19 03:27:30,0,on-time
3374,450010378,13,2026-02-19 10:59:13,2026-02-19 11:01:13,2,on-time
3375,450013732,12,2026-02-20 00:31:13,2026-02-20 00:31:13,0,on-time
3376,450024280,8,2026-02-21 11:21:45,2026-02-21 11:20:45,-1,on-time
3377,450030231,12,2026-02-15 04:46:14,,,cancelled
3378,450014858,52,2026-02-17 23:43:20,2026-02-17 23:45:20,2,on-time
3379,450011769,33,2026-02-17 22:41:40,2026-02-17 22:43:40,2,on-time
3380,450029244,7,2026-02-14 22:14:08,2026-02-14 22:14:08,0,on-time
3381,450010118,50,2026-02-19 23:12:57,2026-02-19 23:11:57,-1,on-time
3382,450023386,16,2026-02-15 21:19:07,2026-02-15 21:19:07,0,on-time
3383,450023826,33,2026-02-20 21:51:56,2026-02-20 22:00:56,9,late
3384,450030235,33,2026-02-17 23:29:17,2026-02-17 23:29:17,0,on-time
3385,450011745,X6,2026-02-18 17:45:38,2026-02-18 17:53:38,8,late
3386,450011947,1,2026-02-19 16:34:37,2026-02-19 16:39:37,5,late
3387,450019776,51,2026-02-20 20:51:27,2026-02-20 20:55:27,4,late
3388,450011502,X84,2026-02-20 08:51:38,2026-02-20 08:52:38,1,on-time
3389,450012581,8,2026-02-16 17:02:24,2026-02-16 17:01:24,-1,on-time
3390,450014372,13,2026-02-19 00:42:04,2026-02-19 00:44:04,2,on-time
3391,450012081,72,2026-02-17 21:04:43,2026-02-17 21:04:43,0,on-time
3392,450025393,X6,2026-02-15 01:06:07,2026-02-15 01:05:07,-1,on-time
3393,450023470,27,2026-02-16 03:31:47,2026-02-16 03:31:47,0,on-time
3394,450010004,6,2026-02-15 18:12:19,2026-02-15 18:13:19,1,on-time
3395,450010639,50,2026-02-19 19:55:44,2026-02-19 19:57:44,2,on-time
3396,450010134,X6,2026-02-17 11:29:45,2026-02-17 11:28:45,-1,on-time
3397,450011634,52,2026-02-15 12:14:57,2026-02-15 12:29:57,15,late
3398,450051338,50A,2026-02-21 13:57:52,2026-02-21 14:32:52,35,late
3399,450014842,34,2026-02-17 17:34:28,2026-02-17 18:16:28,42,late
3400,450011213,8,2026-02-17 07:38:48,2026-02-17 07:51:48,13,late
3401,450011446,42,2026-02-21 00:05:39,2026-02-21 00:06:39,1,on-time
3402,450010731,13,2026-02-19 16:13:40,2026-02-19 16:12:40,-1,on-time
3403,450010089,72,2026-02-16 16:36:13,2026-02-16 16:36:13,0,on-time
3404,450013770,1B,2026-02-21 12:36:35,2026-02-21 12:35:35,-1,on-time
3405,450010576,51,2026-02-20 19:47:52,2026-02-20 19:43:52,-4,early
3406,450010658,1B,2026-02-21 10:37:48,2026-02-21 10:36:48,-1,on-time
3407,450011913,A1,2026-02-15 11:03:05,2026-02-15 11:04:05,1,on-time
3408,450013121,28,2026-02-15 04:12:39,2026-02-15 04:21:39,9,late
3409,450023958,27,2026-02-21 02:51:49,2026-02-21 03:14:49,23,late
3410,450019738,1,2026-02-18 09:13:51,2026-02-18 09:15:51,2,on-time
3411,450011955,6,2026-02-21 13:59:10,2026-02-21 14:01:10,2,on-time
3412,450023389,12,2026-02-15 05:33:46,2026-02-15 05:34:46,1,on-time
3413,450019727,50A,2026-02-20 08:39:58,2026-02-20 08:41:58,2,on-time
3414,450028809,8,2026-02-14 22:17:12,2026-02-14 22:30:12,13,late
3415,450019737,51,2026-02-18 21:02:56,2026-02-18 20:58:56,-4,early
3416,450012260,1B,2026-02-19 17:31:08,2026-02-19 17:30:08,-1,on-time
3417,450013244,X84,2026-02-15 07:30:22,2026-02-15 08:00:22,30,late
3418,450024535,28,2026-02-19 00:48:45,2026-02-19 00:49:45,1,on-time
3419,450011989,51,2026-02-18 11:13:38,2026-02-18 11:12:38,-1,on-time
3420,450010389,33,2026-02-15 03:15:28,2026-02-15 03:15:28,0,on-time
3421,450012567,1,2026-02-18 21:53:41,2026-02-18 22:00:41,7,late
3422,450013120,13,2026-02-15 13:58:24,2026-02-15 13:59:24,1,on-time
3423,450032050,X6,2026-02-19 18:34:50,2026-02-19 18:33:50,-1,on-time
3424,450010316,42,2026-02-19 16:29:21,2026-02-19 16:29:21,0,on-time
3425,450012100,12,2026-02-16 23:09:00,2026-02-16 23:08:00,-1,on-time
3426,450010683,6,2026-02-18 07:46:35,2026-02-18 07:45:35,-1,on-time
3427,450014808,52,2026-02-15 02:32:09,2026-02-15 02:32:09,0,on-time
3428,450010325,50,2026-02-19 12:51:43,2026-02-19 12:52:43,1,on-time
3429,450010537,33,2026-02-16 11:42:06,2026-02-16 11:49:06,7,late
3430,450011200,8,2026-02-14 23:15:10,2026-02-14 23:15:10,0,on-time
3431,450024291,50,2026-02-18 17:03:45,2026-02-18 17:05:45,2,on-time
3432,450011186,52,2026-02-16 19:04:13,2026-02-16 19:04:13,0,on-time
3433,450013921,72,2026-02-16 03:34:22,2026-02-16 03:35:22,1,on-time
3434,450013198,7,2026-02-19 21:26:17,2026-02-19 21:28:17,2,on-time
3435,450032222,27,2026-02-20 04:43:57,2026-02-20 04:44:57,1,on-time
3436,450027819,1B,2026-02-16 07:22:40,2026-02-16 07:23:40,1,on-time
3437,450032325,7,2026-02-16 12:41:16,2026-02-16 13:10:16,29,late
3438,450012354,A1,2026-02-19 18:05:44,2026-02-19 18:06:44,1,on-time
3439,450010563,X6,2026-02-19 00:45:03,2026-02-19 00:44:03,-1,on-time
3440,450012346,33,2026-02-16 13:12:03,2026-02-16 13:13:03,1,on-time
3441,450013269,X84,2026-02-15 08:49:38,2026-02-15 08:47:38,-2,early
3442,450012538,1,2026-02-18 18:25:26,2026-02-18 18:33:26,8,late
3443,450010725,33,2026-02-15 01:54:41,2026-02-15 01:54:41,0,on-time
3444,450010082,6,2026-02-21 14:20:16,2026-02-21 14:20:16,0,on-time
3445,450010863,51,2026-02-16 20:20:39,2026-02-16 20:22:39,2,on-time
3446,450011507,50,2026-02-18 07:23:54,2026-02-18 07:25:54,2,on-time
3447,450016878,51,2026-02-16 22:47:09,2026-02-16 22:48:09,1,on-time
3448,450010492,50,2026-02-20 22:40:42,2026-02-20 22:39:42,-1,on-time
3449,450010620,50A,2026-02-15 22:26:12,2026-02-15 22:27:12,1,on-time
3450,450029301,13,2026-02-20 20:01:47,2026-02-20 20:39:47,38,late
3451,450029283,6,2026-02-19 06:26:34,2026-02-19 06:37:34,11,late
3452,450012928,72,2026-02-20 19:34:20,2026-02-20 19:35:20,1,on-time
3453,450026326,28,2026-02-20 19:59:43,2026-02-20 19:59:43,0,on-time
3454,450027128,12,2026-02-18 19:29:53,2026-02-18 19:39:53,10,late
3455,450023380,6,2026-02-19 01:08:59,2026-02-19 01:08:59,0,on-time
3456,450028800,51,2026-02-17 18:20:49,2026-02-17 18:22:49,2,on-time
3457,450023956,12,2026-02-15 02:20:58,2026-02-15 02:21:58,1,on-time
3458,450010192,13A,2026-02-20 00:33:49,2026-02-20 00:32:49,-1,on-time
3459,450050034,42,2026-02-17 10:21:00,2026-02-17 10:23:00,2,on-time
3460,450011751,X6,2026-02-18 02:37:27,2026-02-18 02:38:27,1,on-time
3461,450012558,X6,2026-02-17 06:19:03,2026-02-17 06:20:03,1,on-time
3462,450012587,34,2026-02-19 22:30:29,2026-02-19 23:03:29,33,late
3463,450011123,X6,2026-02-19 07:21:18,2026-02-19 07:23:18,2,on-time
3464,450011618,7,2026-02-15 23:14:56,2026-02-15 23:13:56,-1,on-time
3465,450013164,51,2026-02-14 19:09:38,2026-02-14 19:11:38,2,on-time
3466,450013957,13A,2026-02-18 13:15:53,2026-02-18 13:15:53,0,on-time
3467,450010983,27,2026-02-20 05:40:16,2026-02-20 05:49:16,9,late
3468,450029811,A1,2026-02-17 12:18:25,2026-02-17 12:19:25,1,on-time
3469,450011913,6,2026-02-15 05:45:56,2026-02-15 05:45:56,0,on-time
3470,450010215,33,2026-02-14 22:05:21,2026-02-14 22:14:21,9,late
3471,450013246,72,2026-02-16 07:18:27,2026-02-16 07:20:27,2,on-time
3472,450025122,6,2026-02-14 21:31:01,,,cancelled
3473,450032072,8,2026-02-16 03:13:32,2026-02-16 03:21:32,8,late
3474,450023396,51,2026-02-15 03:15:39,2026-02-15 03:16:39,1,on-time
3475,450011619,1B,2026-02-16 04:27:54,2026-02-16 04:29:54,2,on-time
3476,450010818,1,2026-02-16 03:16:18,2026-02-16 03:16:18,0,on-time
3477,450010113,6,2026-02-19 13:45:22,2026-02-19 13:52:22,7,late
3478,450011879,27,2026-02-18 19:59:37,2026-02-18 19:58:37,-1,on-time
3479,450011400,12,2026-02-19 16:24:17,2026-02-19 16:23:17,-1,on-time
3480,450012352,1B,2026-02-17 17:04:19,2026-02-17 17:04:19,0,on-time
3481,450012982,42,2026-02-18 23:40:31,2026-02-18 23:40:31,0,on-time
3482,450013253,1,2026-02-17 10:24:58,2026-02-17 10:24:58,0,on-time
3483,450027812,X6,2026-02-15 06:25:54,2026-02-15 06:24:54,-1,on-time
3484,450011589,52,2026-02-15 12:53:58,2026-02-15 12:54:58,1,on-time
3485,450010531,7,2026-02-15 23:30:05,2026-02-15 23:29:05,-1,on-time
3486,450011966,13A,2026-02-17 16:26:01,2026-02-17 16:26:01,0,on-time
3487,450011980,34,2026-02-14 18:02:46,2026-02-14 18:10:46,8,late
3488,450010231,28,2026-02-20 03:41:52,2026-02-20 03:46:52,5,late
3489,450011038,42,2026-02-16 03:54:04,2026-02-16 03:53:04,-1,on-time
3490,450010707,34,2026-02-19 13:12:17,2026-02-19 13:11:17,-1,on-time
3491,450016037,8,2026-02-18 03:14:32,2026-02-18 03:09:32,-5,early
3492,450013618,8,2026-02-21 02:27:43,2026-02-21 02:27:43,0,on-time
3493,450012045,6,2026-02-17 17:26:12,2026-02-17 17:28:12,2,on-time
3494,450011004,51,2026-02-17 12:00:53,2026-02-17 12:02:53,2,on-time
3495,450024892,X84,2026-02-16 14:22:32,2026-02-16 14:22:32,0,on-time
3496,450012045,12,2026-02-16 15:29:36,2026-02-16 15:31:36,2,on-time
3497,450010371,16,2026-02-19 10:35:03,2026-02-19 10:37:03,2,on-time
3498,450012888,72,2026-02-21 05:21:42,2026-02-21 05:20:42,-1,on-time
3499,450028924,34,2026-02-20 18:14:10,2026-02-20 18:18:10,4,late
3500,450014807,34,2026-02-15 15:38:15,2026-02-15 16:11:15,33,late
3501,450012545,1,2026-02-15 18:44:06,2026-02-15 18:46:06,2,on-time
3502,450013301,52,2026-02-21 08:10:40,2026-02-21 08:09:40,-1,on-time
3503,450013102,52,2026-02-19 17:37:18,2026-02-19 17:39:18,2,on-time
3504,450011513,50,2026-02-16 15:34:42,2026-02-16 15:34:42,0,on-time
3505,450010323,34,2026-02-14 19:26:04,2026-02-14 19:28:04,2,on-time
3506,450029281,51,2026-02-19 10:21:24,2026-02-19 10:20:24,-1,on-time
3507,450029248,72,2026-02-20 18:24:45,2026-02-20 18:23:45,-1,on-time
3508,450013663,50,2026-02-15 10:10:45,2026-02-15 10:22:45,12,late
3509,450011869,16,2026-02-18 22:00:55,2026-02-18 22:02:55,2,on-time
3510,450023738,50A,2026-02-20 03:36:07,2026-02-20 03:31:07,-5,early
3511,450011650,6,2026-02-17 14:43:28,2026-02-17 14:44:28,1,on-time
3512,450013722,6,2026-02-18 16:36:53,2026-02-18 16:38:53,2,on-time
3513,450012919,A1,2026-02-19 19:45:08,2026-02-19 19:56:08,11,late
3514,450012584,34,2026-02-20 23:40:41,2026-02-20 23:40:41,0,on-time
3515,450011015,A1,2026-02-19 21:41:32,2026-02-19 21:42:32,1,on-time
3516,450013606,13A,2026-02-17 18:00:11,,,cancelled
3517,450011763,13A,2026-02-17 18:33:33,2026-02-17 18:33:33,0,on-time
3518,450024146,7,2026-02-15 14:58:59,2026-02-15 14:55:59,-3,early
3519,450028655,1B,2026-02-16 16:02:53,2026-02-16 16:02:53,0,on-time
3520,450011973,13,2026-02-18 03:14:25,2026-02-18 03:16:25,2,on-time
3521,450010574,33,2026-02-18 09:46:29,2026-02-18 09:46:29,0,on-time
3522,450013778,50,2026-02-18 15:27:27,2026-02-18 15:37:27,10,late
3523,450011943,X6,2026-02-14 17:34:40,2026-02-14 17:36:40,2,on-time
3524,450013163,16,2026-02-17 23:10:54,2026-02-17 23:11:54,1,on-time
3525,450019762,16,2026-02-17 16:07:19,2026-02-17 16:09:19,2,on-time
3526,450026325,50A,2026-02-16 09:24:27,2026-02-16 10:05:27,41,late
3527,450011645,1,2026-02-20 19:08:01,2026-02-20 19:09:01,1,on-time
3528,450026937,50A,2026-02-20 05:32:01,2026-02-20 06:07:01,35,late
3529,450013753,13A,2026-02-16 21:54:55,2026-02-16 21:54:55,0,on-time
3530,450010110,50A,2026-02-21 11:06:23,2026-02-21 11:20:23,14,late
3531,450011103,51,2026-02-20 06:53:24,2026-02-20 06:59:24,6,late
3532,450028682,34,2026-02-15 19:08:11,2026-02-15 19:07:11,-1,on-time
3533,450023905,16,2026-02-21 05:46:09,2026-02-21 05:46:09,0,on-time
3534,450012609,13A,2026-02-19 14:08:05,2026-02-19 14:07:05,-1,on-time
3535,450029842,51,2026-02-19 14:21:51,2026-02-19 14:22:51,1,on-time
3536,4500GUISELY1,13,2026-02-16 05:44:01,2026-02-16 05:45:01,1,on-time
3537,450012620,33,2026-02-17 09:07:46,2026-02-17 09:09:46,2,on-time
3538,450013770,7,2026-02-20 17:11:57,2026-02-20 17:11:57,0,on-time
3539,450030229,13,2026-02-18 10:58:56,2026-02-18 11:00:56,2,on-time
3540,450011232,1B,2026-02-16 06:16:47,2026-02-16 06:16:47,0,on-time
3541,450011738,1B,2026-02-19 09:24:26,2026-02-19 09:26:26,2,on-time
3542,450010713,X84,2026-02-19 23:44:46,2026-02-19 23:46:46,2,on-time
3543,450012733,1,2026-02-20 16:48:29,2026-02-20 16:44:29,-4,early
3544,450032535,1B,2026-02-19 10:43:40,2026-02-19 11:25:40,42,late
3545,450011740,50A,2026-02-17 21:31:39,,,cancelled
3546,450050007,13,2026-02-16 21:46:20,2026-02-16 21:50:20,4,late
3547,450026298,50,2026-02-15 19:08:45,2026-02-15 19:09:45,1,on-time
3548,450011163,1B,2026-02-15 16:43:12,2026-02-15 17:25:12,42,late
3549,450014454,51,2026-02-19 21:51:00,2026-02-19 21:51:00,0,on-time
3550,450010777,X84,2026-02-20 07:42:06,2026-02-20 07:42:06,0,on-time
3551,450015596,X6,2026-02-17 23:55:06,2026-02-17 23:57:06,2,on-time
3552,450011471,X6,2026-02-20 18:47:08,2026-02-20 18:49:08,2,on-time
3553,450011295,34,2026-02-15 21:50:49,2026-02-15 21:49:49,-1,on-time
3554,450010555,X84,2026-02-19 13:20:15,2026-02-19 13:19:15,-1,on-time
3555,450011403,42,2026-02-21 00:46:26,2026-02-21 00:46:26,0,on-time
3556,450011615,8,2026-02-19 21:10:33,2026-02-19 21:12:33,2,on-time
3557,450012844,X84,2026-02-19 15:33:09,2026-02-19 15:45:09,12,late
3558,450028555,27,2026-02-17 02:35:06,2026-02-17 02:36:06,1,on-time
3559,450010076,7,2026-02-20 07:52:19,2026-02-20 07:54:19,2,on-time
3560,450012929,12,2026-02-17 09:53:26,2026-02-17 09:55:26,2,on-time
3561,450011576,50,2026-02-17 12:10:48,2026-02-17 12:12:48,2,on-time
3562,450012799,16,2026-02-18 13:09:55,2026-02-18 13:11:55,2,on-time
3563,450012886,50,2026-02-18 04:55:40,2026-02-18 05:05:40,10,late
3564,450010314,12,2026-02-15 04:28:57,2026-02-15 04:28:57,0,on-time
3565,450013733,6,2026-02-20 18:48:01,2026-02-20 19:12:01,24,late
3566,450011537,13,2026-02-18 22:29:57,2026-02-18 22:30:57,1,on-time
3567,450011636,A1,2026-02-20 14:52:13,2026-02-20 14:49:13,-3,early
3568,450012087,1,2026-02-18 00:48:52,2026-02-18 00:55:52,7,late
3569,450010287,34,2026-02-16 08:20:44,2026-02-16 08:19:44,-1,on-time
3570,450013902,42,2026-02-17 13:39:01,2026-02-17 13:39:01,0,on-time
3571,450010963,33,2026-02-20 09:04:18,2026-02-20 09:04:18,0,on-time
3572,450012306,A1,2026-02-20 13:10:52,2026-02-20 13:12:52,2,on-time
3573,450050045,50,2026-02-15 16:19:44,2026-02-15 16:19:44,0,on-time
3574,450010687,52,2026-02-14 16:47:44,2026-02-14 17:06:44,19,late
3575,450012586,X84,2026-02-21 10:49:11,2026-02-21 11:04:11,15,late
3576,450032231,X84,2026-02-19 18:09:09,2026-02-19 18:08:09,-1,on-time
3577,450028069,52,2026-02-17 12:00:47,2026-02-17 11:56:47,-4,early
3578,450011544,42,2026-02-19 21:31:50,2026-02-19 21:32:50,1,on-time
3579,450011860,6,2026-02-16 16:07:42,2026-02-16 16:09:42,2,on-time
3580,450011580,50A,2026-02-18 18:48:24,2026-02-18 18:47:24,-1,on-time
3581,450011722,A1,2026-02-20 01:19:30,2026-02-20 01:20:30,1,on-time
3582,450030234,16,2026-02-20 12:35:56,2026-02-20 12:37:56,2,on-time
3583,450013233,7,2026-02-15 04:35:58,2026-02-15 04:38:58,3,late
3584,450010855,42,2026-02-19 01:24:59,2026-02-19 01:25:59,1,on-time
3585,450013259,72,2026-02-20 10:51:01,2026-02-20 10:50:01,-1,on-time
3586,450029842,16,2026-02-15 11:21:11,2026-02-15 11:21:11,0,on-time
3587,450012310,42,2026-02-20 14:54:58,2026-02-20 14:53:58,-1,on-time
3588,450014206,13A,2026-02-20 21:35:53,2026-02-20 21:44:53,9,late
3589,450010047,72,2026-02-21 02:54:53,2026-02-21 02:55:53,1,on-time
3590,450017621,42,2026-02-15 20:25:31,2026-02-15 20:24:31,-1,on-time
3591,450011540,A1,2026-02-17 11:38:46,2026-02-17 11:38:46,0,on-time
3592,450012185,6,2026-02-17 11:30:59,2026-02-17 11:31:59,1,on-time
3593,450012306,16,2026-02-17 13:40:18,2026-02-17 13:36:18,-4,early
3594,450019758,X84,2026-02-17 18:18:03,2026-02-17 18:29:03,11,late
3595,450016868,33,2026-02-20 21:27:11,2026-02-20 21:41:11,14,late
3596,450011630,50,2026-02-19 13:54:59,2026-02-19 13:53:59,-1,on-time
3597,450028555,51,2026-02-17 16:59:31,2026-02-17 16:59:31,0,on-time
3598,450018810,6,2026-02-15 18:31:55,2026-02-15 18:39:55,8,late
3599,450010445,X84,2026-02-20 06:26:28,2026-02-20 06:27:28,1,on-time
3600,450013323,8,2026-02-18 10:02:12,2026-02-18 10:03:12,1,on-time
3601,450013508,50,2026-02-19 03:06:06,2026-02-19 03:05:06,-1,on-time
3602,450019735,28,2026-02-18 04:07:18,2026-02-18 04:08:18,1,on-time
3603,450014509,6,2026-02-18 00:02:05,2026-02-18 00:04:05,2,on-time
3604,450012065,12,2026-02-17 07:43:08,2026-02-17 07:43:08,0,on-time
3605,450013910,27,2026-02-16 16:33:09,2026-02-16 16:34:09,1,on-time
3606,450024249,X84,2026-02-20 16:16:32,2026-02-20 16:15:32,-1,on-time
3607,450011507,13A,2026-02-17 19:42:09,2026-02-17 19:43:09,1,on-time
3608,450012581,42,2026-02-19 21:45:06,2026-02-19 21:46:06,1,on-time
3609,450028797,8,2026-02-20 21:53:31,2026-02-20 21:55:31,2,on-time
3610,450032223,1B,2026-02-21 14:39:26,2026-02-21 14:38:26,-1,on-time
3611,450011003,6,2026-02-20 21:05:50,2026-02-20 21:07:50,2,on-time
3612,450023941,8,2026-02-19 12:00:48,2026-02-19 12:12:48,12,late
3613,450023959,51,2026-02-15 19:42:05,2026-02-15 20:05:05,23,late
3614,450011437,A1,2026-02-19 03:48:28,2026-02-19 03:48:28,0,on-time
3615,450010968,1B,2026-02-19 14:46:19,2026-02-19 14:48:19,2,on-time
3616,450050107,12,2026-02-14 18:42:41,2026-02-14 18:58:41,16,late
3617,450012876,1B,2026-02-21 01:21:14,2026-02-21 01:20:14,-1,on-time
3618,450010625,51,2026-02-15 06:57:35,2026-02-15 07:06:35,9,late
3619,450012557,16,2026-02-20 11:44:20,2026-02-20 11:52:20,8,late
3620,450023919,1B,2026-02-21 10:33:46,2026-02-21 10:35:46,2,on-time
3621,450010592,50A,2026-02-18 16:48:03,2026-02-18 17:02:03,14,late
3622,450012827,8,2026-02-21 05:20:17,2026-02-21 05:30:17,10,late
3623,450012938,27,2026-02-15 21:47:03,2026-02-15 21:46:03,-1,on-time
3624,450016888,13A,2026-02-20 09:21:40,2026-02-20 09:25:40,4,late
3625,450011235,72,2026-02-20 09:25:55,2026-02-20 09:25:55,0,on-time
3626,450012873,A1,2026-02-14 18:20:15,2026-02-14 18:48:15,28,late
3627,450010159,13,2026-02-17 16:53:55,2026-02-17 16:53:55,0,on-time
3628,450010303,12,2026-02-20 19:47:43,2026-02-20 19:49:43,2,on-time
3629,450011751,13,2026-02-20 04:31:45,2026-02-20 04:36:45,5,late
3630,450012204,51,2026-02-17 07:18:57,2026-02-17 07:23:57,5,late
3631,450013134,8,2026-02-16 05:13:18,2026-02-16 05:15:18,2,on-time
3632,450028556,8,2026-02-15 16:27:50,2026-02-15 16:28:50,1,on-time
3633,450013917,1B,2026-02-19 13:41:55,,,cancelled
3634,450011938,50A,2026-02-21 14:40:38,2026-02-21 14:51:38,11,late
3635,450025130,33,2026-02-18 18:30:23,2026-02-18 19:05:23,35,late
3636,450018831,72,2026-02-16 04:23:26,2026-02-16 04:23:26,0,on-time
3637,450010095,7,2026-02-20 20:47:57,2026-02-20 21:01:57,14,late
3638,450014845,16,2026-02-20 04:57:37,2026-02-20 05:05:37,8,late
3639,450011209,13A,2026-02-21 07:43:48,2026-02-21 07:45:48,2,on-time
3640,450011236,X84,2026-02-18 13:19:05,2026-02-18 13:19:05,0,on-time
3641,450010997,50,2026-02-15 16:00:37,2026-02-15 16:02:37,2,on-time
3642,450010826,16,2026-02-17 20:33:34,2026-02-17 20:44:34,11,late
3643,450023824,13,2026-02-18 16:53:36,2026-02-18 16:54:36,1,on-time
3644,450010754,27,2026-02-15 07:09:54,2026-02-15 07:09:54,0,on-time
3645,450028478,28,2026-02-21 12:49:01,2026-02-21 12:51:01,2,on-time
3646,450012193,27,2026-02-21 12:29:31,2026-02-21 12:43:31,14,late
3647,450011220,8,2026-02-16 05:31:47,2026-02-16 05:30:47,-1,on-time
3648,450012184,X84,2026-02-17 03:50:48,2026-02-17 03:49:48,-1,on-time
3649,450023822,72,2026-02-18 06:36:56,2026-02-18 06:36:56,0,on-time
3650,450010568,1,2026-02-17 14:32:31,2026-02-17 14:29:31,-3,early
3651,450028555,50,2026-02-19 07:58:32,2026-02-19 08:02:32,4,late
3652,450029031,27,2026-02-15 06:22:10,2026-02-15 06:21:10,-1,on-time
3653,450029965,27,2026-02-20 15:24:30,,,cancelled
3654,450023376,X84,2026-02-16 15:55:58,2026-02-16 16:18:58,23,late
3655,450010082,34,2026-02-20 17:15:04,2026-02-20 17:22:04,7,late
3656,450014363,13A,2026-02-18 06:49:55,2026-02-18 06:52:55,3,late
3657,450014807,7,2026-02-15 02:31:16,2026-02-15 02:33:16,2,on-time
3658,450010162,51,2026-02-21 12:40:14,2026-02-21 12:42:14,2,on-time
3659,450010490,28,2026-02-20 16:27:50,2026-02-20 16:26:50,-1,on-time
3660,450029750,13A,2026-02-17 08:25:50,2026-02-17 08:25:50,0,on-time
3661,450011654,13,2026-02-20 19:06:52,2026-02-20 19:08:52,2,on-time
3662,450012963,X6,2026-02-18 10:35:05,2026-02-18 10:34:05,-1,on-time
3663,450012515,52,2026-02-19 09:43:42,2026-02-19 09:56:42,13,late
3664,450011934,1B,2026-02-16 13:15:28,2026-02-16 13:58:28,43,late
3665,450019795,27,2026-02-18 15:17:21,2026-02-18 15:25:21,8,late
3666,450032331,8,2026-02-18 16:20:57,2026-02-18 16:34:57,14,late
3667,450012646,13A,2026-02-21 10:19:59,2026-02-21 10:21:59,2,on-time
3668,450012361,6,2026-02-18 10:55:34,2026-02-18 10:54:34,-1,on-time
3669,450012692,51,2026-02-15 23:49:46,2026-02-15 23:50:46,1,on-time
3670,450014208,7,2026-02-14 20:25:25,2026-02-14 20:33:25,8,late
3671,450012348,13A,2026-02-16 13:53:52,2026-02-16 13:52:52,-1,on-time
3672,450011162,50A,2026-02-17 01:33:38,2026-02-17 01:39:38,6,late
3673,450012029,16,2026-02-18 22:18:41,2026-02-18 22:37:41,19,late
3674,450011448,50,2026-02-18 04:29:59,2026-02-18 04:48:59,19,late
3675,450012561,42,2026-02-20 10:43:30,2026-02-20 10:58:30,15,late
3676,450030220,7,2026-02-17 04:24:30,2026-02-17 04:24:30,0,on-time
3677,450012781,27,2026-02-16 02:49:10,2026-02-16 02:51:10,2,on-time
3678,450012708,27,2026-02-19 23:02:39,2026-02-19 23:15:39,13,late
3679,450029280,51,2026-02-16 08:28:18,2026-02-16 08:27:18,-1,on-time
3680,450010860,51,2026-02-17 23:08:48,2026-02-17 23:08:48,0,on-time
3681,450012908,8,2026-02-21 08:34:07,,,cancelled
3682,450028305,13A,2026-02-17 23:23:35,2026-02-17 23:23:35,0,on-time
3683,450029158,50,2026-02-18 20:37:42,2026-02-18 20:36:42,-1,on-time
3684,450024892,28,2026-02-17 18:28:37,2026-02-17 18:24:37,-4,early
3685,450011572,6,2026-02-18 22:30:21,2026-02-18 22:30:21,0,on-time
3686,450012317,16,2026-02-16 08:12:31,2026-02-16 08:20:31,8,late
3687,450010532,50A,2026-02-17 23:54:18,2026-02-18 00:02:18,8,late
3688,450011450,50A,2026-02-20 23:25:23,2026-02-20 23:22:23,-3,early
3689,450019726,52,2026-02-18 07:04:21,2026-02-18 07:03:21,-1,on-time
3690,450012660,X84,2026-02-16 04:00:52,2026-02-16 04:02:52,2,on-time
3691,450011768,13,2026-02-18 19:51:30,2026-02-18 19:52:30,1,on-time
3692,450013749,6,2026-02-17 13:28:26,2026-02-17 13:28:26,0,on-time
3693,450013654,42,2026-02-15 04:16:40,2026-02-15 04:28:40,12,late
3694,450028001,16,2026-02-16 03:15:01,2026-02-16 03:14:01,-1,on-time
3695,450024740,13A,2026-02-15 04:27:49,2026-02-15 04:28:49,1,on-time
3696,450012615,28,2026-02-18 09:01:24,2026-02-18 09:37:24,36,late
3697,450013652,28,2026-02-19 21:47:32,2026-02-19 21:46:32,-1,on-time
3698,450011116,12,2026-02-20 03:19:09,2026-02-20 03:21:09,2,on-time
3699,450025872,X6,2026-02-21 10:53:30,2026-02-21 10:55:30,2,on-time
3700,450019763,A1,2026-02-19 16:40:22,2026-02-19 16:40:22,0,on-time
